sample_id,pca_introgression_affinity,subgenome,condition,panel_type,analysis_group,within_introgressed_rank
18_E123,-154.3003784939102,sgC,priority_seed_20250416_24000,arabica_only,arabica_wild,
19_E237,-148.6023252802503,sgC,priority_seed_20250416_24000,arabica_only,arabica_wild,
20_E261,-158.0825349227546,sgC,priority_seed_20250416_24000,arabica_only,arabica_wild,
21_E383,-151.7051277491583,sgC,priority_seed_20250416_24000,arabica_only,arabica_wild,
22_E516,-162.8479659377267,sgC,priority_seed_20250416_24000,arabica_only,arabica_wild,
23_Erecta,-172.3548723477117,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
24_ET59,-154.3050269531525,sgC,priority_seed_20250416_24000,arabica_only,arabica_wild,
25_JK1,-172.4851889287029,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
26_Moka,-174.2214830170675,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
27_Rubi,-173.1514035615771,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
28_Topazio,-172.5451362884102,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
29_CostaRica95,-1.496568936724316,sgC,priority_seed_20250416_24000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,61.37456454506298,sgC,priority_seed_20250416_24000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,92.4583408726711,sgC,priority_seed_20250416_24000,arabica_only,arabica_introgressed,2.0
32_Bourbonpointu,-173.2665758520464,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
37_Catuai99,-172.403680644335,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
38_Et38C3,-161.1004821896969,sgC,priority_seed_20250416_24000,arabica_only,arabica_wild,
39_Guatemalense,-173.1794715646739,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
LINN32,-101.0378618687478,sgC,priority_seed_20250416_24000,arabica_only,arabica_wild,
Amsterdam,-170.4121647052305,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
BB1,-173.6916982662963,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
TIP1,-172.6162091994575,sgC,priority_seed_20250416_24000,arabica_only,arabica_cultivated,
1,-185.8793661558766,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
2,-186.9954722718341,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
3,-185.5385826851162,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
4,-185.9977569424227,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
5,-187.0744317759198,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
6,-185.9643653712858,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
7,-185.6777889681375,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
8,-188.0869906219212,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
9,-187.7562507616154,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
10,176.6563827382499,sgC,priority_seed_20250416_48000,full_panel,arabica_introgressed,2.0
11,191.0049230030448,sgC,priority_seed_20250416_48000,full_panel,arabica_introgressed,1.0
12,-186.9567185247114,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
13,-189.4950012904849,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
14,-188.5730113264069,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
15,-185.8146994149511,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
16,123.1700891212291,sgC,priority_seed_20250416_48000,full_panel,arabica_introgressed,4.0
17_BMJM,-189.7673859718187,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
18_E123,-186.2326144188862,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
19_E237,-186.9011804655662,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
20_E261,-186.5473665379757,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
21_E383,-187.6181260678762,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
22_E516,-189.2802731642104,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
23_Erecta,-185.0988676965971,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
24_ET59,-187.7339027498761,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
25_JK1,-190.6759496521982,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
26_Moka,-191.1571579206017,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
27_Rubi,-188.1363981735244,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
28_Topazio,-187.9214452035146,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
29_CostaRica95,68.87255635687893,sgC,priority_seed_20250416_48000,full_panel,arabica_introgressed,5.0
30_OroAzteca,166.5392369755275,sgC,priority_seed_20250416_48000,full_panel,arabica_introgressed,3.0
31_ArabustaPizze,63.11374847314445,sgC,priority_seed_20250416_48000,full_panel,arabica_introgressed,6.0
32_Bourbonpointu,-191.0253584527008,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
37_Catuai99,-189.0861170125773,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
38_Et38C3,-188.462980428288,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
39_Guatemalense,-188.0784681475363,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
40_BU-A,11.575495124143,sgC,priority_seed_20250416_48000,full_panel,eugenioides,
LINN32,-153.3686680434296,sgC,priority_seed_20250416_48000,full_panel,arabica_wild,
Amsterdam,-188.7460148511742,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
BP409,73.05954717723904,sgC,priority_seed_20250416_48000,full_panel,canephora,
Q121,36.75822596845956,sgC,priority_seed_20250416_48000,full_panel,canephora,
BUD15,28.6489387064467,sgC,priority_seed_20250416_48000,full_panel,canephora,
DA56,4.048005268602878,sgC,priority_seed_20250416_48000,full_panel,eugenioides,
BB1,-190.0360214915884,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
TIP1,-188.1625392946616,sgC,priority_seed_20250416_48000,full_panel,arabica_cultivated,
1,-219.5643605990468,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
2,-218.4318807282089,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
3,-214.7167262238872,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
4,-212.13693019503,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
5,-217.3007097013354,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
6,-213.4921688013854,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
7,-222.0694461978452,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
8,-222.8857393332211,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
9,-223.4393041737434,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
10,104.642377491886,sgC,priority_seed_20250416_48000,arabica_only,arabica_introgressed,3.0
11,142.0821042018617,sgC,priority_seed_20250416_48000,arabica_only,arabica_introgressed,1.0
12,-244.0483134933436,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
13,-245.4083541048127,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
14,-230.6351190830626,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
15,-214.3730973060036,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
16,47.49346427515002,sgC,priority_seed_20250416_48000,arabica_only,arabica_introgressed,5.0
17_BMJM,-241.7557583556348,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
18_E123,-226.1965012517032,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
19_E237,-220.240885693805,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
20_E261,-229.8585756395596,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
21_E383,-223.8908583779177,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
22_E516,-233.3942322206337,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
23_Erecta,-243.6304356955344,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
24_ET59,-226.6096251935745,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
25_JK1,-243.9802223520056,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
26_Moka,-245.9212374607013,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
27_Rubi,-244.6604648736617,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
28_Topazio,-244.6117151807096,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
29_CostaRica95,-1.458389437500415,sgC,priority_seed_20250416_48000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,85.06450092930007,sgC,priority_seed_20250416_48000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,131.1986195546924,sgC,priority_seed_20250416_48000,arabica_only,arabica_introgressed,2.0
32_Bourbonpointu,-243.6097353058344,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
37_Catuai99,-243.8303767329321,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
38_Et38C3,-234.2858000261401,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
39_Guatemalense,-244.5574708305891,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
LINN32,-126.3777830703202,sgC,priority_seed_20250416_48000,arabica_only,arabica_wild,
Amsterdam,-239.213727608277,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
BB1,-245.5055020103514,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
TIP1,-243.5229079582709,sgC,priority_seed_20250416_48000,arabica_only,arabica_cultivated,
1,-64.55413112308865,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
2,-65.32723595992348,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
3,-64.47101528906032,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
4,-64.51610748980035,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
5,-64.8501924100399,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
6,-64.52413165000293,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
7,-64.55947614403213,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
8,-65.25480800800189,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
9,-64.87439316965401,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
10,60.54160436338984,sgC,priority_seed_20250417_6000,full_panel,arabica_introgressed,2.0
11,66.15026925927688,sgC,priority_seed_20250417_6000,full_panel,arabica_introgressed,1.0
12,-64.94934949685008,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
13,-65.38979855903753,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
14,-65.19813750932198,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
15,-64.68013360111449,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
16,42.52691538459892,sgC,priority_seed_20250417_6000,full_panel,arabica_introgressed,4.0
17_BMJM,-65.20226737490901,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
18_E123,-64.25445586077157,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
19_E237,-64.78987500312596,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
20_E261,-64.68034272345783,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
21_E383,-64.78893816931378,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
22_E516,-65.53269178382531,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
23_Erecta,-64.04365731985658,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
24_ET59,-64.97688400108281,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
25_JK1,-65.7545903302247,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
26_Moka,-65.72773905636058,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
27_Rubi,-65.07182180671003,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
28_Topazio,-64.51215164122702,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
29_CostaRica95,24.7492281227384,sgC,priority_seed_20250417_6000,full_panel,arabica_introgressed,5.0
30_OroAzteca,57.44784917626241,sgC,priority_seed_20250417_6000,full_panel,arabica_introgressed,3.0
31_ArabustaPizze,22.0722182921324,sgC,priority_seed_20250417_6000,full_panel,arabica_introgressed,6.0
32_Bourbonpointu,-65.79128780402155,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
37_Catuai99,-65.37081269972815,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
38_Et38C3,-65.22535797771044,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
39_Guatemalense,-65.30593579739713,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
40_BU-A,4.1567749229973,sgC,priority_seed_20250417_6000,full_panel,eugenioides,
LINN32,-52.03656434962311,sgC,priority_seed_20250417_6000,full_panel,arabica_wild,
Amsterdam,-65.27407689073638,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
BP409,25.35757540322254,sgC,priority_seed_20250417_6000,full_panel,canephora,
Q121,12.49149998319652,sgC,priority_seed_20250417_6000,full_panel,canephora,
BUD15,10.15106169313103,sgC,priority_seed_20250417_6000,full_panel,canephora,
DA56,1.851060512738172,sgC,priority_seed_20250417_6000,full_panel,eugenioides,
BB1,-65.59557013806473,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
TIP1,-64.23619964471347,sgC,priority_seed_20250417_6000,full_panel,arabica_cultivated,
1,-77.73869692751529,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
2,-77.42816779239837,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
3,-75.86811952859351,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
4,-73.7987896445948,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
5,-76.97894353266527,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
6,-75.31151643751521,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
7,-77.86451322719653,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
8,-77.73255163684327,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
9,-78.67365147619591,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
10,35.36249338406105,sgC,priority_seed_20250417_6000,arabica_only,arabica_introgressed,3.0
11,49.84143418023645,sgC,priority_seed_20250417_6000,arabica_only,arabica_introgressed,1.0
12,-84.9672954126423,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
13,-84.78784649830388,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
14,-80.83653237140351,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
15,-76.20692316214621,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
16,16.08027663213959,sgC,priority_seed_20250417_6000,arabica_only,arabica_introgressed,5.0
17_BMJM,-84.69076774312215,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
18_E123,-78.91415798872563,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
19_E237,-76.91137422489234,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
20_E261,-79.83052102580979,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
21_E383,-78.16126904042484,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
22_E516,-81.55466080132969,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
23_Erecta,-84.50474018843916,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
24_ET59,-79.99874377522963,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
25_JK1,-84.96591580495829,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
26_Moka,-84.28335718147703,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
27_Rubi,-84.51411689502281,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
28_Topazio,-84.03753482540765,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
29_CostaRica95,-0.5365618916895016,sgC,priority_seed_20250417_6000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,28.97125885948563,sgC,priority_seed_20250417_6000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,45.67280168122048,sgC,priority_seed_20250417_6000,arabica_only,arabica_introgressed,2.0
32_Bourbonpointu,-84.69389631592678,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
37_Catuai99,-85.5209966222631,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
38_Et38C3,-81.12923260438131,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
39_Guatemalense,-85.60996464274581,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
LINN32,-41.93120274319557,sgC,priority_seed_20250417_6000,arabica_only,arabica_wild,
Amsterdam,-82.9119137817157,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
BB1,-85.2839628274294,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
TIP1,-84.51161840207465,sgC,priority_seed_20250417_6000,arabica_only,arabica_cultivated,
1,-92.10209059694202,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
2,-92.97897634305849,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
3,-91.96149964131646,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
4,-92.36509054067054,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
5,-92.68770749718806,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
6,-92.17782158620321,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
7,-92.50242524378541,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
8,-93.4111482818257,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
9,-93.42551709395865,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
10,87.61464098829825,sgC,priority_seed_20250417_12000,full_panel,arabica_introgressed,2.0
11,94.73060635059046,sgC,priority_seed_20250417_12000,full_panel,arabica_introgressed,1.0
12,-93.39233300007282,sgC,priority_seed_20250417_12000,full_panel,arabica_cultivated,
13,-93.89775307106152,sgC,priority_seed_20250417_12000,full_panel,arabica_cultivated,
14,-93.40611776578649,sgC,priority_seed_20250417_12000,full_panel,arabica_cultivated,
15,-92.45192310772971,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
16,62.66173315677376,sgC,priority_seed_20250417_12000,full_panel,arabica_introgressed,4.0
17_BMJM,-94.40633103163653,sgC,priority_seed_20250417_12000,full_panel,arabica_cultivated,
18_E123,-91.83314413123134,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
19_E237,-92.6061016615598,sgC,priority_seed_20250417_12000,full_panel,arabica_wild,
